ano,links,nome,paragrafos_resgatados,indice,paragrafos_tratados_sw
2014,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/justi%C3%A7a-decreta-interna%C3%A7%C3%A3o-compuls%C3%B3ria-de-homem-que-fotografava-estudantes-1.154990,esquizofrenico,"['Homem possui antecedentes criminais e é acusada pela ex-conjugue de ser esquizofrênico', 'Citando a chamada Lei da Reforma Psiquiátrica, o magistrado entendeu ser necessária uma internação compulsória, “a ser executada pela autoridade requerente em conjunto com as equipes de atenção em saúde mental do município de Porto Alegre e do Estado do Rio Grande do Sul, de forma que o indiciado, por ora, dever ser submetido, compulsoriamente, a uma medida dessa natureza a fim de que se avalie se é, ou não, possuidor de transtorno mental e, assim, incapaz ou parcialmente capaz de entender o que faz, ainda mais que sua ex-cônjuge foi taxativa no sentido que seu ex é esquizofrênico paranoide e que já abandonou, diversas vezes, os tratamentos a que deveria se submeter”, declarou na decisão o juiz Luciano André Losekann.', ', resultando na apreensão de materiais que estão sendo analisados pela polícia. Na ocasião o homem não foi encontrado na residência, mas conforme depoimentos de vizinhos, o homem é conhecido como hostil e de conduta inadequada, sendo esquizofrênico. Relataram, ainda, que ele costuma jogar fezes humanas pela janela do apartamento e já atirou contra animais dos outros apartamentos.']",148,"['homem possui antecedentes criminais acusada esquizofrênico', 'citando chamada lei reforma psiquiátrica magistrado entendeu necessária internação compulsória executada autoridade requerente conjunto equipes atenção saúde mental município porto alegre rio sul indiciado dever submetido compulsoriamente medida natureza avalie possuidor transtorno mental incapaz parcialmente capaz entender taxativa sentido ex esquizofrênico paranoide abandonou diversas tratamentos deveria submeter declarou decisão juiz luciano andré losekann', 'resultando apreensão materiais sendo analisados polícia ocasião homem encontrado residência conforme depoimentos vizinhos homem hostil conduta inadequada sendo esquizofrênico relataram costuma jogar fezes humanas janela apartamento atirou animais apartamentos']"
2015,https://www.correiodopovo.com.br/arteagenda/dicaprio-vai-viver-esquizofr%C3%AAnico-com-24-personalidades-1.166939,esquizofrenico,"['Para alguns, Leonardo DiCaprio é um dos atores mais injustiçados do cinema hollywoodiano. Já provou o seu talento interpretando papéis dos mais variados gêneros, mas até agora, só chegou perto de levar um Oscar para casa. No entanto, uma luz ressurge no fim do túnel e o nome dela é ""The Crowed Room"", ou, em outras palavras, o próximo longa que o ator irá protagonizar, vivendo na pele um esquizofrênico com nada menos que 24 personalidades.']",149,['leonardo dicaprio atores injustiçados cinema hollywoodiano provou talento interpretando papéis variados gêneros chegou levar oscar casa entanto luz ressurge túnel nome dela the crowed room palavras longa ator protagonizar vivendo pele esquizofrênico personalidades']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/geral/paranaense-executado-na-indon%C3%A9sia-%C3%A9-enterrado-em-curitiba-1.171867,esquizofrenico,"['No último ano, o brasileiro chegou a ser diagnosticado como esquizofrênico por autoridades sanitárias locais, mas ainda assim, mesmo com a ação das autoridades brasileiras, o governo local se manteve irredutível e executou Gularte juntamente com outras sete pessoas condenadas por tráfico de drogas. Segundo a BBC, a prima de Gularte, Angelita Muxfeldt, acompanhou, mesmo à distância, a execução e desde fevereiro permanecia em contato com ele na Indonésia.']",150,['ano brasileiro chegou diagnosticado esquizofrênico autoridades sanitárias locais ação autoridades brasileiras governo manteve irredutível executou gularte juntamente pessoas condenadas tráfico drogas bbc prima gularte angelita muxfeldt acompanhou distância execução fevereiro permanecia contato indonésia']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/pol%C3%ADcia-dos-eua-mata-mais-de-duas-pessoas-por-dia-1.174100,esquizofrenico,"['O Post descobriu que muitas das mortes surgem de incidentes menores entre polícia e membros da comunidade, que se tornaram violentos de forma imprevista. Em um caso, por exemplo, a polícia da cidade de Miami Gardens, na Flórida, abateu um esquizofrênico que balançava uma vassoura. Sua mãe havia chamado a polícia porque não conseguia convencer o filho a entrar em casa por causa do frio.']",151,['post descobriu muitas mortes surgem incidentes menores polícia membros comunidade tornaram violentos imprevista caso polícia cidade miami gardens flórida abateu esquizofrênico balançava vassoura mãe havia chamado polícia conseguia convencer filho entrar casa causa frio']
2015,https://www.correiodopovo.com.br/arteagenda/marvel-ter%C3%A1-mais-duas-s%C3%A9ries-inspiradas-no-universo-de-x-men-1.185227,esquizofrenico,"['Em ""Legion"", que já tem episódio piloto encomendado, Singer terá Noah Hawley (""Fargo"") ao seu lado como produtor executivo e também como roteirista. A trama vai contar a história de\xa0David Haller, que apareceu nos quadrinhos pela primeira vez em 1985\xa0e é filho do professor Charles Xavier com Gabrielle Haller. Mutante como o pai, ele é diagnosticado como esquizofrênico ainda na adolescência.']",152,['legion episódio piloto encomendado singer terá noah hawley fargo produtor executivo roteirista trama contar história david haller apareceu quadrinhos filho professor charles xavier gabrielle haller mutante pai diagnosticado esquizofrênico adolescência']
2016,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/protesto-contra-temer-re%C3%BAne-milhares-em-belo-horizonte-1.211742,esquizofrenico,"['""Como podemos pensar que o Brasil, que ainda não resolveu seus problemas na educação, vai paralisar seus investimentos na área por duas décadas? Além de não termos avanços nenhum nesse período, teremos retrocessos. Não teremos concursos públicos, salários serão congelados, ou seja, é um momento esquizofrênico. Isso sem falar no aumento do tempo para aposentadoria, que vai afetar todas as categorias"", critica a sindicalista.']",153,['podemos pensar brasil resolveu problemas educação paralisar investimentos décadas termos avanços nenhum período teremos retrocessos teremos concursos públicos salários serão congelados seja esquizofrênico falar aumento aposentadoria afetar categorias critica sindicalista']
2017,https://www.correiodopovo.com.br/arteagenda/paulo-betti-relembra-hist%C3%B3rias-de-inf%C3%A2ncia-e-juventude-em-sua-autobiografia-1.234918,esquizofrenico,"['Natural de Sorocaba, Paulo é o 15º filho de uma empregada analfabeta com um esquizofrênico, sendo sete sobreviventes, os demais morreram antes ou pouco após o nascimento. Seus avós vieram da Itália, um prometido ao outro e se instalaram em Rafard, no interior paulista, onde trabalhavam em uma fazenda, cujo proprietário era negro. “Era inédito e incomum um fazendeiro negro, mas pra mim era normal: eu tava na senzala olhando pra casa grande, que tinha um senhor negro”, diz. Ele cresceu em um lugar inóspito, espécie de quilombo e estudou em escolas públicas, ao que atribui seu sucesso.']",154,['natural sorocaba paulo filho empregada analfabeta esquizofrênico sendo sobreviventes morreram nascimento avós vieram itália prometido outro instalaram rafard interior paulista trabalhavam fazenda proprietário negro inédito incomum fazendeiro negro pra mim normal tava senzala olhando pra casa tinha senhor negro cresceu inóspito espécie quilombo estudou escolas públicas atribui sucesso']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/diretor-de-comunica%C3%A7%C3%B5es-da-casa-branca-anthony-scaramucci-deixa-o-cargo-1.237307,esquizofrenico,"['Na semana passada, Scaramucci mostrou sua força quando Trump anunciou a demissão de Priebus. Scaramucci também lançou fortes ataques contra outros colegas de alto escalão. Em conversa com um repórter da New Yorker na quarta-feira, Scaramucci vociferou tanto contra Priebus, como contra o diretor estratégico da Casa Branca, Steve Bannon. ""Reince é um esquizofrênico paranoico de merda, um paranoico"", respondeu Scaramucci, com xingamentos, ao acusar o chefe de gabinete pelos vazamentos de informações.']",155,['semana passada scaramucci mostrou força trump anunciou demissão priebus scaramucci lançou fortes ataques colegas alto escalão conversa repórter new yorker scaramucci vociferou priebus diretor estratégico casa branca steve bannon reince esquizofrênico paranoico merda paranoico respondeu scaramucci xingamentos acusar chefe gabinete vazamentos informações']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/caos-do-governo-trump-tem-demiss%C3%A3o-de-diretor-de-comunica%C3%A7%C3%B5es-11-dias-ap%C3%B3s-posse-1.237319,esquizofrenico,"['Na semana passada, mostrou sua força quando Trump anunciou a demissão de Priebus. Entretanto, a divulgação de uma polêmica ligação de Scaramucci a um jornalista, com muitos xingamentos a Priebus e a outros funcionários da Casa Branca, pareceu selar o seu destino. Nesta ligação, adiantou que pretendia demitir quem fosse necessário na Casa Branca e definiu Priebus como um ""esquizofrênico paranoico de merda"".']",156,['semana passada mostrou força trump anunciou demissão priebus entretanto divulgação polêmica ligação scaramucci jornalista xingamentos priebus funcionários casa branca pareceu selar destino ligação adiantou pretendia demitir fosse necessário casa branca definiu priebus esquizofrênico paranoico merda']
2018,https://www.correiodopovo.com.br/blogs/cpop/cpop-contra-ataca-todos-os-filmes-e-s%C3%A9ries-de-her%C3%B3is-que-voc%C3%AA-vai-assistir-em-2018-1.312990,esquizofrenico,"['""Legion"" é a história de um jovem perturbado, David Haller, que desde a adolescência lutou contra uma doença mental. Diagnosticado como esquizofrênico desde cedo, ele acaba descobrindo que aquilo que vê e ouve podem não ser fruto de sua mente, e sim um super-poder. Na segunda temporada desta série baseada em X-Men, o produtor (responsável pela excelente série Fargo) disse que não irá se inspirar em nenhuma HQ, e sim trazer uma história original sua. Apostas? Impossíveis, só podemos esperar o que sua mente criativa nos trará.']",157,['legion história jovem perturbado david haller adolescência lutou doença mental diagnosticado esquizofrênico acaba descobrindo vê ouve fruto mente temporada série baseada produtor responsável excelente série fargo disse inspirar hq trazer história original apostas impossíveis podemos esperar mente criativa trará']
2018,https://www.correiodopovo.com.br/blogs/juremirmachado/nos-passos-de-arthur-bispo-do-ros%C3%A1rio-1.315514,esquizofrenico,"['Comecei a falar de Arthur Bispo do Rosário como se o conhecesse. Os resumos biográficos virtuais descrevem-no sem rodeios: “Negro, pobre e nordestino, ele foi boxeador e biscateiro”. Depois de surtar, no Rio de Janeiro, foi preso e fichado “como negro, sem documentos e indigente”. Passaria 50 anos na Colônia Juliano Moreira, descontado o tempo de uma longa fuga, sob o diagnóstico de “esquizofrênico-paranoide”. No hospício, surgiria o grande artista, o criador de objetos sublimes com materiais recicláveis ao alcance das suas mãos.', 'A cientista social Marta Claus, que estudou a trajetória desse gênio esquizofrênico, escreveu: “A originalidade que reveste a obra de Bispo é fruto de vários fatores a ausência de formação acadêmica, a sua não relação com tempo cronológico, a falta de convívio social, e escassez de matéria prima especializada. Na solidão de seu ser reside a sua determinação. Ao reunir objetos banais na Colônia Juliano Moreira transforma-os em obras e instalações surpreendentes”.']",158,"['comecei falar arthur bispo rosário conhecesse resumos biográficos virtuais rodeios negro pobre nordestino boxeador biscateiro surtar rio janeiro preso fichado negro documentos indigente passaria anos colônia juliano moreira descontado longa fuga diagnóstico hospício surgiria artista criador objetos sublimes materiais recicláveis alcance mãos', 'cientista social marta claus estudou trajetória gênio esquizofrênico escreveu originalidade reveste obra bispo fruto fatores ausência formação acadêmica cronológico convívio social escassez matéria prima especializada solidão reside determinação reunir objetos banais colônia juliano moreira obras instalações surpreendentes']"
2019,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/ex-comandante-do-ex%C3%A9rcito-villas-b%C3%B4as-chama-olavo-de-trotski-de-direita-1.337139,esquizofrenico,"['Em postagem no sábado, Olavo de Carvalho comparou o ministro a Ciro Gomes (PDT), candidato derrotado à Presidência, e disse que Santos Cruz ""fofoca e difama pelas costas"". O ministro retrucou e, em entrevista, chamou Olavo de ""um desocupado esquizofrênico"".']",159,['postagem sábado olavo carvalho comparou ministro ciro gomes pdt candidato derrotado presidência disse santos cruz fofoca difama costas ministro retrucou entrevista chamou olavo desocupado esquizofrênico']
2020,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/morre-o-estripador-de-yorkshire-que-aterrorizou-o-norte-da-inglaterra-1.519980,esquizofrenico,"['Diagnosticado como esquizofrênico paranoico, ele passou 30 anos internado em um hospital psiquiátrico antes de ser transferido para uma prisão em Durham, no Nordeste do país. Graças a uma série de erros policiais, Sutcliffe conseguiu escapar da polícia por anos. Preso em 1981 porque seu carro tinha placa falsa, acabou confessando seus crimes.']",160,['diagnosticado esquizofrênico paranoico passou anos internado hospital psiquiátrico transferido prisão durham nordeste país graças série erros policiais sutcliffe conseguiu escapar polícia anos preso carro tinha placa falsa acabou confessando crimes']
2021,https://www.correiodopovo.com.br/not%C3%ADcias/cidades/prefeitura-confirma-surto-de-covid-19-em-lar-para-idosos-em-pelotas-1.571944,esquizofrenico,"['Entre os falecimentos, está o amigo próximo da família de uma boleira de Pelotas que não quis ser identificada. Ela afirmou que o homem, de 57 anos, que faleceu de coronavírus no último dia 10, era seu vizinho e era como se fosse um tio seu, por isso sempre o visitava na instituição de longa permanência. ""O meu tio do coração, que era esquizofrênico e tinha Parkinson, passou muitos anos internado na instituição que ele chamava de paraíso. Depois da vacinação que veio este vírus. Antes estava tudo sob controle”, lamentou.']",161,['falecimentos amigo família boleira pelotas quis identificada afirmou homem anos faleceu coronavírus dia vizinho fosse tio visitava instituição longa permanência tio coração esquizofrênico tinha parkinson passou anos internado instituição chamava paraíso vacinação veio vírus controle lamentou']
2021,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/esquizofr%C3%AAnico-%C3%A9-condenado-%C3%A0-pris%C3%A3o-perp%C3%A9tua-por-ataque-a-faca-no-reino-unido-1.725448,esquizofrenico,"['McLeod apresentou sintomas de esquizofrenia paranoica pela primeira vez em 2012', 'A Justiça britânica condenou, nesta quinta-feira, um homem de 28 anos com esquizofrenia paranoica a uma pena de prisão perpétua com duração mínima de 21 anos, por matar um jovem a facadas e ferir outras sete pessoas em 2020, em Birmingham.', 'Zephaniah McLeod apresentou sintomas de esquizofrenia paranoica pela primeira vez em 2012 e foi condenado, várias vezes, por diversos crimes, como roubo e agressão a um bebê de seis meses.']",162,"['mcleod apresentou sintomas esquizofrenia paranoica', 'justiça britânica condenou homem anos esquizofrenia paranoica pena prisão perpétua duração mínima anos matar jovem facadas ferir pessoas birmingham', 'zephaniah mcleod apresentou sintomas esquizofrenia paranoica condenado várias diversos crimes roubo agressão bebê']"
2022,https://www.correiodopovo.com.br/arteagenda/bispo-do-ros%C3%A1rio-sua-arte-e-imagin%C3%A1rio-1.822470,esquizofrenico,"['O seu trabalho foi criado a partir dos objetos do cotidiano que recolhia onde vivia, na antiga Colônia Juliano Moreira, em Jacarepaguá, Rio de Janeiro. São elas que norteiam toda a exposição, cuja grande parte é apresentada no primeiro andar. Este piso tem como referência para a expografia a cela onde ele viveu, durante 50 dos seus 80 anos, depois de ser diagnosticado como paranoico‐esquizofrênico.']",163,['trabalho criado objetos cotidiano recolhia vivia antiga colônia juliano moreira jacarepaguá rio janeiro norteiam exposição apresentada andar piso referência expografia cela viveu durante anos diagnosticado']
2022,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/procurador-da-rep%C3%BAblica-compara-c%C3%A2mara-de-g%C3%A1s-da-prf-com-caso-george-floyd-1.829414,esquizofrenico,"['Genivaldo morreu após ser preso no porta-malas de uma viatura da PRF tomada por gás lacrimogêneo em Umbaúba, interior de Sergipe. O laudo do óbito apontou asfixia. Segundo familiares, ele era esquizofrênico e tomava remédios controlados. ""Dificilmente não será enquadrado como negligência ou homicídio doloso"", diz o Procurador.']",164,['genivaldo morreu preso viatura prf tomada gás lacrimogêneo umbaúba interior sergipe laudo óbito apontou asfixia familiares esquizofrênico tomava remédios controlados dificilmente será enquadrado negligência homicídio doloso procurador']
2009,https://www.correiodopovo.com.br/not%C3%ADcias/economia/lula-reafirma-que-mercado-interno-levou-brasil-a-superar-crise-1.8507,esquizofrenica,"['Ele afirmou ainda que o sistema financeiro estava com uma ""doença quase esquizofrênica"" e que quebra do Banco Lehman Brothers revelou sua fragilidade. Lula fez um apelo para que seja fechado o acordo comercial entre a União Europeia e o Mercosul para consolidar a superação da crise econômica. O presidente participa de almoço oferecido pelo prefeito de Hamburgo e em seguida retorna a Brasília.']",165,['afirmou financeiro doença quase esquizofrênica quebra banco lehman brothers revelou fragilidade lula apelo seja fechado acordo comercial união europeia mercosul consolidar superação crise econômica presidente participa almoço oferecido prefeito hamburgo seguida retorna brasília']
2010,https://www.correiodopovo.com.br/arteagenda/museu-de-ny-realiza-primeira-mostra-do-checo-miroslav-tich%C3%BD-1.26084,esquizofrenica,"['O International Center of Photography (ICP), em Nova York, realiza a primeira mostra do fotógrafo checo Miroslav Tichý apresentada por um museu americano. Mais singular que isso: só há seis anos, depois de ganhar o Prêmio Nova Descoberta da 1.ª Bienal de Arte Contemporânea de Sevilha, Tichý começou a ser conhecido fora de Kyjov, cidade da Morávia com pouco mais de 12 mil habitantes. Ele tem 83 anos, não fotografa há pelo menos 20 e suas fotos são quase que unicamente de mulheres de Kyjov. Tiradas com câmeras feitas à mão, desfocadas, mal reveladas, sujas e muitas vezes tidas como resultado de uma mente esquizofrênica, as fotos de Tichý têm o efeito de poesia melancólica e bruta.']",166,['international center of photography icp york realiza mostra fotógrafo checo miroslav tichý apresentada museu americano singular há anos ganhar prêmio descoberta bienal arte contemporânea sevilha tichý começou kyjov cidade morávia habitantes anos fotografa há fotos quase unicamente mulheres kyjov tiradas câmeras feitas mão desfocadas reveladas sujas muitas tidas resultado mente esquizofrênica fotos tichý efeito poesia melancólica bruta']
2011,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/m%C3%A3e-de-atirador-era-esquizofr%C3%AAnica-diz-secret%C3%A1rio-de-assist%C3%AAncia-social-1.59054,esquizofrenica,"['Mãe de atirador era esquizofrênica, diz secretário de Assistência Social', 'Mãe de atirador era esquizofrênica, diz secretário de Assistência Social', ', feriu pelo menos 13 e depois se suicidou, na manhã desta quinta-feira, na Escola Municipal Tasso da Silveira, em Realengo, zona Oeste do Rio de Janeiro - sofria de esquizofrenia, segundo o secretário estadual de Assistência Social e Direitos Humanos, Rodrigo Neves. No entanto, Wellington não apresentou qualquer sinal de desequilíbrio mental no período em que estudou na escola, entre 1999 e 2002.']",167,"['mãe atirador esquizofrênica secretário assistência social', 'mãe atirador esquizofrênica secretário assistência social', 'feriu suicidou manhã escola municipal tasso silveira realengo zona oeste rio janeiro sofria esquizofrenia secretário estadual assistência social direitos humanos rodrigo neves entanto wellington apresentou sinal desequilíbrio mental período estudou escola']"
2012,https://www.correiodopovo.com.br/arteagenda/diretor-romeno-busca-segunda-palma-de-ouro-em-cannes-com-hist%C3%B3ria-de-exorcismo-1.92119,esquizofrenica,"['Mas a história que conta, que parece saída do período medieval e da Inquisição, mas que fala da Romênia de hoje - onde após 50 anos de comunismo e 20 de liberalismo econômico, 90% da população se afirma cristã -, mostra uma situação igualmente dramática. E o tom é realista e sombrio. ""Queria fazer um filme sobre a atualidade"", afirmou o cineasta, que se inspirou em dois livros da jornalista Tatiana Niculescu, que abordam o caso conhecido como Tacanu, acontecido em 2005, quando uma freira esquizofrênica foi encontrada morta após um exorcismo em um mosteiro ortodoxo.']",168,['história conta saída período medieval inquisição fala romênia hoje anos comunismo liberalismo econômico população afirma cristã mostra situação igualmente dramática tom realista sombrio queria filme atualidade afirmou cineasta inspirou livros jornalista tatiana niculescu abordam caso tacanu acontecido freira esquizofrênica encontrada morta exorcismo mosteiro ortodoxo']
2012,https://www.correiodopovo.com.br/blogs/cinecp/craig-daniel-craig-1.291755,esquizofrenica,"['Desta vez a história começa na Turquia, onde 007 persegue um espião que roubou um chip contendo a lista de agentes da OTAN infiltrados em organizações terroristas. A perseguição como sempre é esquizofrênica, e Bond leva um tiro e é dado como morto. Entra a canção de Adele, Skyfall, aliás, boa canção. Em Londres, a chefe de Bond, M. (Jude Dench) oficializa o óbito de 007, e a sede do MI6 - o serviço secreto britânico - sofre um atentado. Logo James Bond retorna do mundo dos mortos, e se verá que M. está na mira do vilão Silva (Javier Bardem), que deseja vingar-se dela, após ter sido traído numa missão. Ele é um ex-agente do MI6. O confronto final de Bond com Tiago é o diferencial dos outros filmes da franquia. Aqui, ao invés de Bond infiltrar-se no covil inimigo, ele é que será atacado em seus domínios. E este final é o mais empolgante de todos os tempos, com James Bond, M. e Kincade (Albert Finney) encurralados num pequeno castelo na Escócia.']",169,['história começa turquia persegue espião roubou chip contendo lista agentes otan infiltrados organizações terroristas perseguição esquizofrênica bond leva tiro dado morto entra canção adele skyfall aliás canção londres chefe bond jude dench oficializa óbito sede serviço secreto britânico sofre atentado james bond retorna mundo mortos verá mira vilão silva javier bardem deseja dela sido traído missão confronto bond tiago diferencial filmes franquia invés bond covil inimigo será atacado domínios empolgante tempos james bond kincade albert finney encurralados pequeno castelo escócia']
2013,https://www.correiodopovo.com.br/blogs/juremirmachado/entrevistas-marcantes-baudrillard-e-o-virtual-1.305085,esquizofrenica,"['Não sei. O que é a consciência? No senso comum, em todo caso, a consciência é um eco e uma representação do real. Para mim, entretanto, se essa palavra tem um sentido, deve ser outra coisa. Uma forma, talvez, de desafio à nossa realidade. A televisão é, ao mesmo tempo, a última fase da representação e a negação da representação. A tela não é um espelho, não é reflexiva, mas superficial. Nada a ver com a consciência, claro, que é uma diferença - uma divergência, um desafio, um antagonismo, etc - enquanto os meios de comunicação de massa, regidos pelo princípio da simultaneidade, mergulham-nos num mundo em tempo real, oposto ao da lógica da consciência. Esta implica separação, distância, descolamento, dissociação, é um pouco esquizofrênica e vem sempre de um outro lugar.']",170,['consciência senso comum caso consciência eco representação real mim entretanto palavra sentido desafio realidade televisão última fase representação negação representação tela espelho reflexiva superficial consciência claro diferença divergência desafio antagonismo etc meios comunicação massa regidos princípio simultaneidade mundo real oposto lógica consciência implica separação distância descolamento dissociação esquizofrênica outro']
2013,https://www.correiodopovo.com.br/arteagenda/filme-brasileiro-entre-n%C3%B3s-compete-no-festival-de-roma-1.128450,esquizofrenica,"['""Não há tema dominante entre os filmes selecionados"", confessou Muller, que definiu a edição de esquizofrênica, já que será aberta com a comédia italiana ""L\'ultima ruota del carro"", do italiano Giovanni Veronesi, e encerrada com o filme autoral chinês ""The White Storm"", de Benny Chan. O cineasta americano James Gray, ""um cinéfilo puro"", segundo Muller, presidirá o júri oficial.']",171,['há tema dominante filmes selecionados confessou muller definiu edição esquizofrênica será aberta comédia italiana ruota del carro italiano giovanni veronesi encerrada filme autoral chinês the white storm benny chan cineasta americano james gray cinéfilo puro muller presidirá júri oficial']
2014,https://www.correiodopovo.com.br/arteagenda/com%C3%A9dia-fala-de-mulheres-com-transtornos-de-personalidade-1.158859,esquizofrenica,"['A peça mostra, de forma bem-humorada, o cotidiano de mulheres com diferentes tipos de transtornos de personalidade, desde a ex-empregada com oscilação de humor, passando pela vizinha fofoqueira, a vó com Alzheimer, a personal stylist esquizofrênica, a cartomante mitômana, a cantora egocêntrica, a feia vaidosa e a socialite alcoólotra.']",172,['peça mostra cotidiano mulheres diferentes tipos transtornos personalidade oscilação humor passando vizinha fofoqueira vó alzheimer personal stylist esquizofrênica cartomante mitômana cantora egocêntrica feia vaidosa socialite alcoólotra']
2014,https://www.correiodopovo.com.br/arteagenda/aos-102-anos-morre-o-poeta-e-linguista-liban%C3%AAs-said-akl-1.159493,esquizofrenica,"['O linguista inventou um ""alfabeto libanês"" de 37 caracteres latinos, considerando que o dialeto do país deveria ser independente do árabe. Com esse idioma, manteve uma relação quase esquizofrênica: muitos de seus poemas e canções acabaram convertendo-se em um símbolo do nacionalismo árabe. Um de suas canções, ""Zahrat al Madaen"" (""A flor das cidades""), é dedicada a Jerusalém depois da ocupação israelense.']",173,['linguista inventou alfabeto libanês caracteres latinos considerando dialeto país deveria independente árabe idioma manteve quase esquizofrênica poemas canções acabaram símbolo nacionalismo árabe canções zahrat al madaen flor cidades dedicada jerusalém ocupação israelense']
2015,https://www.correiodopovo.com.br/arteagenda/pe%C3%A7a-com-dire%C3%A7%C3%A3o-de-jo%C3%A3o-carlos-castanha-tem-sess%C3%A3o-%C3%BAnica-nesta-sexta-1.180640,esquizofrenica,"['A comédia mostra o cotidiano, as lembranças e as histórias de mulheres com transtorno de personalidade em um mundo marcado pela agitação e pela extrema valorização da fama, do dinheiro e da beleza física. Por meio de uma sequência de esquetes, são apresentadas personagens divertidas, excêntricas e com perfis distintos, como uma estilista esquizofrênica viciada em moda e uma cantora de funk com mania de perseguição.\xa0O elenco conta com a participação de Pedro Espinosa e do próprio João Carlos Castanha, que interpreta uma enfermeira sexy.']",174,['comédia mostra cotidiano lembranças histórias mulheres transtorno personalidade mundo marcado agitação extrema valorização fama dinheiro beleza física sequência esquetes apresentadas personagens divertidas excêntricas perfis distintos estilista esquizofrênica viciada moda cantora funk mania perseguição elenco conta participação pedro espinosa joão carlos castanha interpreta enfermeira sexy']
2020,https://www.correiodopovo.com.br/arteagenda/cinepsiquiatria-realiza-sess%C3%A3o-comentada-de-parasita-no-shopping-praia-de-belas-em-porto-alegre-1.405395,esquizofrenica,"['Antônio Geraldo da Silva afirmou que até os nomes das doenças psiquiátricas são tratados de modo preconceituoso pela sociedade.\xa0 “Falam assim: essa reunião esquizofrênica”, citou como exemplo.\xa0 “Usar o nome de uma doença para classificar uma pessoa é de um preconceito sem tamanho”, acrescentou.']",175,['antônio geraldo silva afirmou nomes doenças psiquiátricas tratados modo preconceituoso sociedade falam reunião esquizofrênica citou nome doença classificar pessoa preconceito tamanho acrescentou']
2020,https://www.correiodopovo.com.br/blogs/hiltormombach/eles-vivem-em-outro-planeta-1.409755,esquizofrenica,[],176,[]
2020,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/brasil-completa-50-dias-sem-ministro-titular-na-sa%C3%BAde-1.445720,esquizofrenica,"['No mesmo evento, o ex-secretário de Vigilância em Saúde do ministério, Wanderson Oliveira, apontou ""preocupação"" pelo momento do ministério. Para ele, que é epidemiologista, a resposta à Covid-19 ficou ""errática, esquizofrênica, fragmentada ao longo do tempo"". Além da pandemia, Oliveira alerta sobre o risco de desmonte da vigilância de doenças já conhecidas, como dengue, influenza e sarampo.']",177,['evento vigilância saúde ministério wanderson oliveira apontou preocupação ministério epidemiologista resposta ficou errática esquizofrênica fragmentada longo pandemia oliveira alerta risco desmonte vigilância doenças conhecidas dengue influenza sarampo']
2012,https://www.correiodopovo.com.br/blogs/pitlane/n%C3%A3o-faz-sentido-mas-%C3%A9-a-not%C3%ADcia-lotus-deixa-de-patrocinar-a-lotus-na-f-1-1.290050,esquizofrenicos,"['A Fórmula 1, como a maior parte dos empreendimentos capitalistas extremos, tem momentos completamente esquizofrênicos. A equipe Lotus anunciou, nesta sexta-feira, que encerrou o contrato de patrocínio principal que tinha com... O Lotus Group, basicamente a montadora de verdade e herdeira oficial de Colin Chapman.']",178,['fórmula empreendimentos capitalistas extremos momentos completamente esquizofrênicos equipe lotus anunciou encerrou contrato patrocínio principal tinha lotus group basicamente montadora verdade herdeira oficial colin chapman']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/geral/maconha-uma-droga-nada-inofensiva-1.171815,esquizofrenicos,"['O psiquiatra Valentim Gentil destaca que as chances de o usuário da droga desenvolver esquizofrenia, transtorno mental que dificulta na distinção de situações reais e imaginárias, aumentam em 301% caso o consumo ocorra com uma frequência de uma vez por semana. A pesquisa foi realizada na Suécia com 50 mil jovens que foram acompanhados dos 18 aos 55 anos, a partir de 1969 até 2006.', 'Gentil acredita que “estamos criando uma fábrica de esquizofrênicos” devido ao consumo desenfreado e cada vez mais precoce da maconha. Pensar na liberação da droga seria impraticável. “Quem poderia garantir que as pessoas não fumariam antes dos 21 anos?”, questiona. Gentil trouxe o alerta para Porto Alegre durante o Congresso Mundial de Cérebro, Comportamento e Emoções, ocorrido na semana passada.']",179,"['psiquiatra valentim gentil destaca chances usuário droga desenvolver esquizofrenia transtorno mental dificulta distinção situações reais imaginárias aumentam caso consumo ocorra frequência semana pesquisa realizada suécia jovens acompanhados anos', 'gentil acredita estamos criando fábrica esquizofrênicos devido consumo desenfreado precoce maconha pensar liberação droga impraticável poderia garantir pessoas fumariam anos questiona gentil trouxe alerta porto alegre durante congresso mundial cérebro comportamento emoções ocorrido semana passada']"
